pk_blobs_00.img_id,pk_blobs_01.text_id,match00.is_match
8834,44170,TRUE
8834,44171,TRUE
8834,44172,TRUE
8834,44173,TRUE
8834,44174,TRUE
8835,44175,TRUE
8835,44176,TRUE
8835,44177,TRUE
8835,44178,TRUE
8835,44179,TRUE
8836,44180,TRUE
8836,44181,TRUE
8836,44182,TRUE
8836,44183,TRUE
8836,44184,TRUE
8837,44185,TRUE
8837,44186,TRUE
8837,44187,TRUE
8837,44188,TRUE
8837,44189,TRUE
8838,44190,TRUE
8838,44191,TRUE
8838,44192,TRUE
8838,44193,TRUE
8838,44194,TRUE
8839,44195,TRUE
8839,44196,TRUE
8839,44197,TRUE
8839,44198,TRUE
8839,44199,TRUE
8840,44200,TRUE
8840,44201,TRUE
8840,44202,TRUE
8840,44203,TRUE
8840,44204,TRUE
8841,44205,TRUE
8841,44206,TRUE
8841,44207,TRUE
8841,44208,TRUE
8841,44209,TRUE
8842,44210,TRUE
8842,44211,TRUE
8842,44212,TRUE
8842,44213,TRUE
8842,44214,TRUE
8843,44215,TRUE
8843,44216,TRUE
8843,44217,TRUE
8843,44218,TRUE
8843,44219,TRUE
8844,44220,TRUE
8844,44221,TRUE
8844,44222,TRUE
8844,44223,TRUE
8844,44224,TRUE
8845,44225,TRUE
8845,44226,TRUE
8845,44227,TRUE
8845,44228,TRUE
8845,44229,TRUE
8846,44230,TRUE
8846,44231,TRUE
8846,44232,TRUE
8846,44233,TRUE
8846,44234,TRUE
8847,44235,TRUE
8847,44236,TRUE
8847,44237,TRUE
8847,44238,TRUE
8847,44239,TRUE
8848,44240,TRUE
8848,44241,TRUE
8848,44242,TRUE
8848,44243,TRUE
8848,44244,TRUE
8849,44245,TRUE
8849,44246,TRUE
8849,44247,TRUE
8849,44248,TRUE
8849,44249,TRUE
8850,44250,TRUE
8850,44251,TRUE
8850,44252,TRUE
8850,44253,TRUE
8850,44254,TRUE
8851,44255,TRUE
8851,44256,TRUE
8851,44257,TRUE
8851,44258,TRUE
8851,44259,TRUE
8852,44260,TRUE
8852,44261,TRUE
8852,44262,TRUE
8852,44263,TRUE
8852,44264,TRUE
8853,44265,TRUE
8853,44266,TRUE
8853,44267,TRUE
8853,44268,TRUE
8853,44269,TRUE
8854,44270,TRUE
8854,44271,TRUE
8854,44272,TRUE
8854,44273,TRUE
8854,44274,TRUE
8855,44275,TRUE
8855,44276,TRUE
8855,44277,TRUE
8855,44278,TRUE
8855,44279,TRUE
8856,44280,TRUE
8856,44281,TRUE
8856,44282,TRUE
8856,44283,TRUE
8856,44284,TRUE
8857,44285,TRUE
8857,44286,TRUE
8857,44287,TRUE
8857,44288,TRUE
8857,44289,TRUE
8858,44290,TRUE
8858,44291,TRUE
8858,44292,TRUE
8858,44293,TRUE
8858,44294,TRUE
8859,44295,TRUE
8859,44296,TRUE
8859,44297,TRUE
8859,44298,TRUE
8859,44299,TRUE
8860,44300,TRUE
8860,44301,TRUE
8860,44302,TRUE
8860,44303,TRUE
8860,44304,TRUE
8861,44305,TRUE
8861,44306,TRUE
8861,44307,TRUE
8861,44308,TRUE
8861,44309,TRUE
8862,44310,TRUE
8862,44311,TRUE
8862,44312,TRUE
8862,44313,TRUE
8862,44314,TRUE
8863,44315,TRUE
8863,44316,TRUE
8863,44317,TRUE
8863,44318,TRUE
8863,44319,TRUE
8864,44320,TRUE
8864,44321,TRUE
8864,44322,TRUE
8864,44323,TRUE
8864,44324,TRUE
8865,44325,TRUE
8865,44326,TRUE
8865,44327,TRUE
8865,44328,TRUE
8865,44329,TRUE
8866,44330,TRUE
8866,44331,TRUE
8866,44332,TRUE
8866,44333,TRUE
8866,44334,TRUE
8867,44335,TRUE
8867,44336,TRUE
8867,44337,TRUE
8867,44338,TRUE
8867,44339,TRUE
8868,44340,TRUE
8868,44341,TRUE
8868,44342,TRUE
8868,44343,TRUE
8868,44344,TRUE
8869,44345,TRUE
8869,44346,TRUE
8869,44347,TRUE
8869,44348,TRUE
8869,44349,TRUE
8870,44350,TRUE
8870,44351,TRUE
8870,44352,TRUE
8870,44353,TRUE
8870,44354,TRUE
8871,44355,TRUE
8871,44356,TRUE
8871,44357,TRUE
8871,44358,TRUE
8871,44359,TRUE
8872,44360,TRUE
8872,44361,TRUE
8872,44362,TRUE
8872,44363,TRUE
8872,44364,TRUE
8873,44365,TRUE
8873,44366,TRUE
8873,44367,TRUE
8873,44368,TRUE
8873,44369,TRUE
8874,44370,TRUE
8874,44371,TRUE
8874,44372,TRUE
8874,44373,TRUE
8874,44374,TRUE
8875,44375,TRUE
8875,44376,TRUE
8875,44377,TRUE
8875,44378,TRUE
8875,44379,TRUE
8876,44380,TRUE
8876,44381,TRUE
8876,44382,TRUE
8876,44383,TRUE
8876,44384,TRUE
8877,44385,TRUE
8877,44386,TRUE
8877,44387,TRUE
8877,44388,TRUE
8877,44389,TRUE
8878,44390,TRUE
8878,44391,TRUE
8878,44392,TRUE
8878,44393,TRUE
8878,44394,TRUE
8879,44395,TRUE
8879,44396,TRUE
8879,44397,TRUE
8879,44398,TRUE
8879,44399,TRUE
8880,44400,TRUE
8880,44401,TRUE
8880,44402,TRUE
8880,44403,TRUE
8880,44404,TRUE
8881,44405,TRUE
8881,44406,TRUE
8881,44407,TRUE
8881,44408,TRUE
8881,44409,TRUE
8882,44410,TRUE
8882,44411,TRUE
8882,44412,TRUE
8882,44413,TRUE
8882,44414,TRUE
8883,44415,TRUE
8883,44416,TRUE
8883,44417,TRUE
8883,44418,TRUE
8883,44419,TRUE
8884,44420,TRUE
8884,44421,TRUE
8884,44422,TRUE
8884,44423,TRUE
8884,44424,TRUE
8885,44425,TRUE
8885,44426,TRUE
8885,44427,TRUE
8885,44428,TRUE
8885,44429,TRUE
8886,44430,TRUE
8886,44431,TRUE
8886,44432,TRUE
8886,44433,TRUE
8886,44434,TRUE
8887,44435,TRUE
8887,44436,TRUE
8887,44437,TRUE
8887,44438,TRUE
8887,44439,TRUE
8888,44440,TRUE
8888,44441,TRUE
8888,44442,TRUE
8888,44443,TRUE
8888,44444,TRUE
8889,44445,TRUE
8889,44446,TRUE
8889,44447,TRUE
8889,44448,TRUE
8889,44449,TRUE
8890,44450,TRUE
8890,44451,TRUE
8890,44452,TRUE
8890,44453,TRUE
8890,44454,TRUE
8891,44455,TRUE
8891,44456,TRUE
8891,44457,TRUE
8891,44458,TRUE
8891,44459,TRUE
8892,44460,TRUE
8892,44461,TRUE
8892,44462,TRUE
8892,44463,TRUE
8892,44464,TRUE
8893,44465,TRUE
8893,44466,TRUE
8893,44467,TRUE
8893,44468,TRUE
8893,44469,TRUE
8894,44470,TRUE
8894,44471,TRUE
8894,44472,TRUE
8894,44473,TRUE
8894,44474,TRUE
8895,44475,TRUE
8895,44476,TRUE
8895,44477,TRUE
8895,44478,TRUE
8895,44479,TRUE
8896,44480,TRUE
8896,44481,TRUE
8896,44482,TRUE
8896,44483,TRUE
8896,44484,TRUE
8897,44485,TRUE
8897,44486,TRUE
8897,44487,TRUE
8897,44488,TRUE
8897,44489,TRUE
8898,44490,TRUE
8898,44491,TRUE
8898,44492,TRUE
8898,44493,TRUE
8898,44494,TRUE
8899,44495,TRUE
8899,44496,TRUE
8899,44497,TRUE
8899,44498,TRUE
8899,44499,TRUE
8900,44500,TRUE
8900,44501,TRUE
8900,44502,TRUE
8900,44503,TRUE
8900,44504,TRUE
8901,44505,TRUE
8901,44506,TRUE
8901,44507,TRUE
8901,44508,TRUE
8901,44509,TRUE
8902,44510,TRUE
8902,44511,TRUE
8902,44512,TRUE
8902,44513,TRUE
8902,44514,TRUE
8903,44515,TRUE
8903,44516,TRUE
8903,44517,TRUE
8903,44518,TRUE
8903,44519,TRUE
8904,44520,TRUE
8904,44521,TRUE
8904,44522,TRUE
8904,44523,TRUE
8904,44524,TRUE
8905,44525,TRUE
8905,44526,TRUE
8905,44527,TRUE
8905,44528,TRUE
8905,44529,TRUE
8906,44530,TRUE
8906,44531,TRUE
8906,44532,TRUE
8906,44533,TRUE
8906,44534,TRUE
8907,44535,TRUE
8907,44536,TRUE
8907,44537,TRUE
8907,44538,TRUE
8907,44539,TRUE
8908,44540,TRUE
8908,44541,TRUE
8908,44542,TRUE
8908,44543,TRUE
8908,44544,TRUE
8909,44545,TRUE
8909,44546,TRUE
8909,44547,TRUE
8909,44548,TRUE
8909,44549,TRUE
8910,44550,TRUE
8910,44551,TRUE
8910,44552,TRUE
8910,44553,TRUE
8910,44554,TRUE
8911,44555,TRUE
8911,44556,TRUE
8911,44557,TRUE
8911,44558,TRUE
8911,44559,TRUE
8912,44560,TRUE
8912,44561,TRUE
8912,44562,TRUE
8912,44563,TRUE
8912,44564,TRUE
8913,44565,TRUE
8913,44566,TRUE
8913,44567,TRUE
8913,44568,TRUE
8913,44569,TRUE
8914,44570,TRUE
8914,44571,TRUE
8914,44572,TRUE
8914,44573,TRUE
8914,44574,TRUE
8915,44575,TRUE
8915,44576,TRUE
8915,44577,TRUE
8915,44578,TRUE
8915,44579,TRUE
8916,44580,TRUE
8916,44581,TRUE
8916,44582,TRUE
8916,44583,TRUE
8916,44584,TRUE
8917,44585,TRUE
8917,44586,TRUE
8917,44587,TRUE
8917,44588,TRUE
8917,44589,TRUE
8918,44590,TRUE
8918,44591,TRUE
8918,44592,TRUE
8918,44593,TRUE
8918,44594,TRUE
8919,44595,TRUE
8919,44596,TRUE
8919,44597,TRUE
8919,44598,TRUE
8919,44599,TRUE
8920,44600,TRUE
8920,44601,TRUE
8920,44602,TRUE
8920,44603,TRUE
8920,44604,TRUE
8921,44605,TRUE
8921,44606,TRUE
8921,44607,TRUE
8921,44608,TRUE
8921,44609,TRUE
8922,44610,TRUE
8922,44611,TRUE
8922,44612,TRUE
8922,44613,TRUE
8922,44614,TRUE
8923,44615,TRUE
8923,44616,TRUE
8923,44617,TRUE
8923,44618,TRUE
8923,44619,TRUE
8924,44620,TRUE
8924,44621,TRUE
8924,44622,TRUE
8924,44623,TRUE
8924,44624,TRUE
8925,44625,TRUE
8925,44626,TRUE
8925,44627,TRUE
8925,44628,TRUE
8925,44629,TRUE
8926,44630,TRUE
8926,44631,TRUE
8926,44632,TRUE
8926,44633,TRUE
8926,44634,TRUE
8927,44635,TRUE
8927,44636,TRUE
8927,44637,TRUE
8927,44638,TRUE
8927,44639,TRUE
8928,44640,TRUE
8928,44641,TRUE
8928,44642,TRUE
8928,44643,TRUE
8928,44644,TRUE
8929,44645,TRUE
8929,44646,TRUE
8929,44647,TRUE
8929,44648,TRUE
8929,44649,TRUE
8930,44650,TRUE
8930,44651,TRUE
8930,44652,TRUE
8930,44653,TRUE
8930,44654,TRUE
8931,44655,TRUE
8931,44656,TRUE
8931,44657,TRUE
8931,44658,TRUE
8931,44659,TRUE
8932,44660,TRUE
8932,44661,TRUE
8932,44662,TRUE
8932,44663,TRUE
8932,44664,TRUE
8933,44665,TRUE
8933,44666,TRUE
8933,44667,TRUE
8933,44668,TRUE
8933,44669,TRUE
8934,44670,TRUE
8934,44671,TRUE
8934,44672,TRUE
8934,44673,TRUE
8934,44674,TRUE
8935,44675,TRUE
8935,44676,TRUE
8935,44677,TRUE
8935,44678,TRUE
8935,44679,TRUE
8936,44680,TRUE
8936,44681,TRUE
8936,44682,TRUE
8936,44683,TRUE
8936,44684,TRUE
8937,44685,TRUE
8937,44686,TRUE
8937,44687,TRUE
8937,44688,TRUE
8937,44689,TRUE
8938,44690,TRUE
8938,44691,TRUE
8938,44692,TRUE
8938,44693,TRUE
8938,44694,TRUE
8939,44695,TRUE
8939,44696,TRUE
8939,44697,TRUE
8939,44698,TRUE
8939,44699,TRUE
8940,44700,TRUE
8940,44701,TRUE
8940,44702,TRUE
8940,44703,TRUE
8940,44704,TRUE
8941,44705,TRUE
8941,44706,TRUE
8941,44707,TRUE
8941,44708,TRUE
8941,44709,TRUE
8942,44710,TRUE
8942,44711,TRUE
8942,44712,TRUE
8942,44713,TRUE
8942,44714,TRUE
8943,44715,TRUE
8943,44716,TRUE
8943,44717,TRUE
8943,44718,TRUE
8943,44719,TRUE
8944,44720,TRUE
8944,44721,TRUE
8944,44722,TRUE
8944,44723,TRUE
8944,44724,TRUE
8945,44725,TRUE
8945,44726,TRUE
8945,44727,TRUE
8945,44728,TRUE
8945,44729,TRUE
8946,44730,TRUE
8946,44731,TRUE
8946,44732,TRUE
8946,44733,TRUE
8946,44734,TRUE
8947,44735,TRUE
8947,44736,TRUE
8947,44737,TRUE
8947,44738,TRUE
8947,44739,TRUE
8948,44740,TRUE
8948,44741,TRUE
8948,44742,TRUE
8948,44743,TRUE
8948,44744,TRUE
8949,44745,TRUE
8949,44746,TRUE
8949,44747,TRUE
8949,44748,TRUE
8949,44749,TRUE
8950,44750,TRUE
8950,44751,TRUE
8950,44752,TRUE
8950,44753,TRUE
8950,44754,TRUE
8951,44755,TRUE
8951,44756,TRUE
8951,44757,TRUE
8951,44758,TRUE
8951,44759,TRUE
8952,44760,TRUE
8952,44761,TRUE
8952,44762,TRUE
8952,44763,TRUE
8952,44764,TRUE
8953,44765,TRUE
8953,44766,TRUE
8953,44767,TRUE
8953,44768,TRUE
8953,44769,TRUE
8954,44770,TRUE
8954,44771,TRUE
8954,44772,TRUE
8954,44773,TRUE
8954,44774,TRUE
8955,44775,TRUE
8955,44776,TRUE
8955,44777,TRUE
8955,44778,TRUE
8955,44779,TRUE
8956,44780,TRUE
8956,44781,TRUE
8956,44782,TRUE
8956,44783,TRUE
8956,44784,TRUE
8957,44785,TRUE
8957,44786,TRUE
8957,44787,TRUE
8957,44788,TRUE
8957,44789,TRUE
8958,44790,TRUE
8958,44791,TRUE
8958,44792,TRUE
8958,44793,TRUE
8958,44794,TRUE
8959,44795,TRUE
8959,44796,TRUE
8959,44797,TRUE
8959,44798,TRUE
8959,44799,TRUE
8960,44800,TRUE
8960,44801,TRUE
8960,44802,TRUE
8960,44803,TRUE
8960,44804,TRUE
8961,44805,TRUE
8961,44806,TRUE
8961,44807,TRUE
8961,44808,TRUE
8961,44809,TRUE
8962,44810,TRUE
8962,44811,TRUE
8962,44812,TRUE
8962,44813,TRUE
8962,44814,TRUE
8963,44815,TRUE
8963,44816,TRUE
8963,44817,TRUE
8963,44818,TRUE
8963,44819,TRUE
8964,44820,TRUE
8964,44821,TRUE
8964,44822,TRUE
8964,44823,TRUE
8964,44824,TRUE
8965,44825,TRUE
8965,44826,TRUE
8965,44827,TRUE
8965,44828,TRUE
8965,44829,TRUE
8966,44830,TRUE
8966,44831,TRUE
8966,44832,TRUE
8966,44833,TRUE
8966,44834,TRUE
8967,44835,TRUE
8967,44836,TRUE
8967,44837,TRUE
8967,44838,TRUE
8967,44839,TRUE
8968,44840,TRUE
8968,44841,TRUE
8968,44842,TRUE
8968,44843,TRUE
8968,44844,TRUE
8969,44845,TRUE
8969,44846,TRUE
8969,44847,TRUE
8969,44848,TRUE
8969,44849,TRUE
8970,44850,TRUE
8970,44851,TRUE
8970,44852,TRUE
8970,44853,TRUE
8970,44854,TRUE
8971,44855,TRUE
8971,44856,TRUE
8971,44857,TRUE
8971,44858,TRUE
8971,44859,TRUE
8972,44860,TRUE
8972,44861,TRUE
8972,44862,TRUE
8972,44863,TRUE
8972,44864,TRUE
8973,44865,TRUE
8973,44866,TRUE
8973,44867,TRUE
8973,44868,TRUE
8973,44869,TRUE
8974,44870,TRUE
8974,44871,TRUE
8974,44872,TRUE
8974,44873,TRUE
8974,44874,TRUE
8975,44875,TRUE
8975,44876,TRUE
8975,44877,TRUE
8975,44878,TRUE
8975,44879,TRUE
8976,44880,TRUE
8976,44881,TRUE
8976,44882,TRUE
8976,44883,TRUE
8976,44884,TRUE
8977,44885,TRUE
8977,44886,TRUE
8977,44887,TRUE
8977,44888,TRUE
8977,44889,TRUE
8978,44890,TRUE
8978,44891,TRUE
8978,44892,TRUE
8978,44893,TRUE
8978,44894,TRUE
8979,44895,TRUE
8979,44896,TRUE
8979,44897,TRUE
8979,44898,TRUE
8979,44899,TRUE
8980,44900,TRUE
8980,44901,TRUE
8980,44902,TRUE
8980,44903,TRUE
8980,44904,TRUE
8981,44905,TRUE
8981,44906,TRUE
8981,44907,TRUE
8981,44908,TRUE
8981,44909,TRUE
8982,44910,TRUE
8982,44911,TRUE
8982,44912,TRUE
8982,44913,TRUE
8982,44914,TRUE
8983,44915,TRUE
8983,44916,TRUE
8983,44917,TRUE
8983,44918,TRUE
8983,44919,TRUE
8984,44920,TRUE
8984,44921,TRUE
8984,44922,TRUE
8984,44923,TRUE
8984,44924,TRUE
8985,44925,TRUE
8985,44926,TRUE
8985,44927,TRUE
8985,44928,TRUE
8985,44929,TRUE
8986,44930,TRUE
8986,44931,TRUE
8986,44932,TRUE
8986,44933,TRUE
8986,44934,TRUE
8987,44935,TRUE
8987,44936,TRUE
8987,44937,TRUE
8987,44938,TRUE
8987,44939,TRUE
8988,44940,TRUE
8988,44941,TRUE
8988,44942,TRUE
8988,44943,TRUE
8988,44944,TRUE
8989,44945,TRUE
8989,44946,TRUE
8989,44947,TRUE
8989,44948,TRUE
8989,44949,TRUE
8990,44950,TRUE
8990,44951,TRUE
8990,44952,TRUE
8990,44953,TRUE
8990,44954,TRUE
8991,44955,TRUE
8991,44956,TRUE
8991,44957,TRUE
8991,44958,TRUE
8991,44959,TRUE
8992,44960,TRUE
8992,44961,TRUE
8992,44962,TRUE
8992,44963,TRUE
8992,44964,TRUE
8993,44965,TRUE
8993,44966,TRUE
8993,44967,TRUE
8993,44968,TRUE
8993,44969,TRUE
8994,44970,TRUE
8994,44971,TRUE
8994,44972,TRUE
8994,44973,TRUE
8994,44974,TRUE
8995,44975,TRUE
8995,44976,TRUE
8995,44977,TRUE
8995,44978,TRUE
8995,44979,TRUE
8996,44980,TRUE
8996,44981,TRUE
8996,44982,TRUE
8996,44983,TRUE
8996,44984,TRUE
8997,44985,TRUE
8997,44986,TRUE
8997,44987,TRUE
8997,44988,TRUE
8997,44989,TRUE
8998,44990,TRUE
8998,44991,TRUE
8998,44992,TRUE
8998,44993,TRUE
8998,44994,TRUE
8999,44995,TRUE
8999,44996,TRUE
8999,44997,TRUE
8999,44998,TRUE
8999,44999,TRUE
9000,45000,TRUE
9000,45001,TRUE
9000,45002,TRUE
9000,45003,TRUE
9000,45004,TRUE
9001,45005,TRUE
9001,45006,TRUE
9001,45007,TRUE
9001,45008,TRUE
9001,45009,TRUE
9002,45010,TRUE
9002,45011,TRUE
9002,45012,TRUE
9002,45013,TRUE
9002,45014,TRUE
9003,45015,TRUE
9003,45016,TRUE
9003,45017,TRUE
9003,45018,TRUE
9003,45019,TRUE
9004,45020,TRUE
9004,45021,TRUE
9004,45022,TRUE
9004,45023,TRUE
9004,45024,TRUE
9005,45025,TRUE
9005,45026,TRUE
9005,45027,TRUE
9005,45028,TRUE
9005,45029,TRUE
9006,45030,TRUE
9006,45031,TRUE
9006,45032,TRUE
9006,45033,TRUE
9006,45034,TRUE
9007,45035,TRUE
9007,45036,TRUE
9007,45037,TRUE
9007,45038,TRUE
9007,45039,TRUE
9008,45040,TRUE
9008,45041,TRUE
9008,45042,TRUE
9008,45043,TRUE
9008,45044,TRUE
9009,45045,TRUE
9009,45046,TRUE
9009,45047,TRUE
9009,45048,TRUE
9009,45049,TRUE
9010,45050,TRUE
9010,45051,TRUE
9010,45052,TRUE
9010,45053,TRUE
9010,45054,TRUE
9011,45055,TRUE
9011,45056,TRUE
9011,45057,TRUE
9011,45058,TRUE
9011,45059,TRUE
9012,45060,TRUE
9012,45061,TRUE
9012,45062,TRUE
9012,45063,TRUE
9012,45064,TRUE
9013,45065,TRUE
9013,45066,TRUE
9013,45067,TRUE
9013,45068,TRUE
9013,45069,TRUE
9014,45070,TRUE
9014,45071,TRUE
9014,45072,TRUE
9014,45073,TRUE
9014,45074,TRUE
9015,45075,TRUE
9015,45076,TRUE
9015,45077,TRUE
9015,45078,TRUE
9015,45079,TRUE
9016,45080,TRUE
9016,45081,TRUE
9016,45082,TRUE
9016,45083,TRUE
9016,45084,TRUE
9017,45085,TRUE
9017,45086,TRUE
9017,45087,TRUE
9017,45088,TRUE
9017,45089,TRUE
9018,45090,TRUE
9018,45091,TRUE
9018,45092,TRUE
9018,45093,TRUE
9018,45094,TRUE
9019,45095,TRUE
9019,45096,TRUE
9019,45097,TRUE
9019,45098,TRUE
9019,45099,TRUE
9020,45100,TRUE
9020,45101,TRUE
9020,45102,TRUE
9020,45103,TRUE
9020,45104,TRUE
9021,45105,TRUE
9021,45106,TRUE
9021,45107,TRUE
9021,45108,TRUE
9021,45109,TRUE
9022,45110,TRUE
9022,45111,TRUE
9022,45112,TRUE
9022,45113,TRUE
9022,45114,TRUE
9023,45115,TRUE
9023,45116,TRUE
9023,45117,TRUE
9023,45118,TRUE
9023,45119,TRUE
9024,45120,TRUE
9024,45121,TRUE
9024,45122,TRUE
9024,45123,TRUE
9024,45124,TRUE
9025,45125,TRUE
9025,45126,TRUE
9025,45127,TRUE
9025,45128,TRUE
9025,45129,TRUE
9026,45130,TRUE
9026,45131,TRUE
9026,45132,TRUE
9026,45133,TRUE
9026,45134,TRUE
9027,45135,TRUE
9027,45136,TRUE
9027,45137,TRUE
9027,45138,TRUE
9027,45139,TRUE
9028,45140,TRUE
9028,45141,TRUE
9028,45142,TRUE
9028,45143,TRUE
9028,45144,TRUE
9029,45145,TRUE
9029,45146,TRUE
9029,45147,TRUE
9029,45148,TRUE
9029,45149,TRUE
9030,45150,TRUE
9030,45151,TRUE
9030,45152,TRUE
9030,45153,TRUE
9030,45154,TRUE
9031,45155,TRUE
9031,45156,TRUE
9031,45157,TRUE
9031,45158,TRUE
9031,45159,TRUE
9032,45160,TRUE
9032,45161,TRUE
9032,45162,TRUE
9032,45163,TRUE
9032,45164,TRUE
9033,45165,TRUE
9033,45166,TRUE
9033,45167,TRUE
9033,45168,TRUE
9033,45169,TRUE
9034,45170,TRUE
9034,45171,TRUE
9034,45172,TRUE
9034,45173,TRUE
9034,45174,TRUE
9035,45175,TRUE
9035,45176,TRUE
9035,45177,TRUE
9035,45178,TRUE
9035,45179,TRUE
9036,45180,TRUE
9036,45181,TRUE
9036,45182,TRUE
9036,45183,TRUE
9036,45184,TRUE
9037,45185,TRUE
9037,45186,TRUE
9037,45187,TRUE
9037,45188,TRUE
9037,45189,TRUE
9038,45190,TRUE
9038,45191,TRUE
9038,45192,TRUE
9038,45193,TRUE
9038,45194,TRUE
9039,45195,TRUE
9039,45196,TRUE
9039,45197,TRUE
9039,45198,TRUE
9039,45199,TRUE
9040,45200,TRUE
9040,45201,TRUE
9040,45202,TRUE
9040,45203,TRUE
9040,45204,TRUE
9041,45205,TRUE
9041,45206,TRUE
9041,45207,TRUE
9041,45208,TRUE
9041,45209,TRUE
9042,45210,TRUE
9042,45211,TRUE
9042,45212,TRUE
9042,45213,TRUE
9042,45214,TRUE
9043,45215,TRUE
9043,45216,TRUE
9043,45217,TRUE
9043,45218,TRUE
9043,45219,TRUE
9044,45220,TRUE
9044,45221,TRUE
9044,45222,TRUE
9044,45223,TRUE
9044,45224,TRUE
9045,45225,TRUE
9045,45226,TRUE
9045,45227,TRUE
9045,45228,TRUE
9045,45229,TRUE
9046,45230,TRUE
9046,45231,TRUE
9046,45232,TRUE
9046,45233,TRUE
9046,45234,TRUE
9047,45235,TRUE
9047,45236,TRUE
9047,45237,TRUE
9047,45238,TRUE
9047,45239,TRUE
9048,45240,TRUE
9048,45241,TRUE
9048,45242,TRUE
9048,45243,TRUE
9048,45244,TRUE
9049,45245,TRUE
9049,45246,TRUE
9049,45247,TRUE
9049,45248,TRUE
9049,45249,TRUE
9050,45250,TRUE
9050,45251,TRUE
9050,45252,TRUE
9050,45253,TRUE
9050,45254,TRUE
9051,45255,TRUE
9051,45256,TRUE
9051,45257,TRUE
9051,45258,TRUE
9051,45259,TRUE
9052,45260,TRUE
9052,45261,TRUE
9052,45262,TRUE
9052,45263,TRUE
9052,45264,TRUE
9053,45265,TRUE
9053,45266,TRUE
9053,45267,TRUE
9053,45268,TRUE
9053,45269,TRUE
9054,45270,TRUE
9054,45271,TRUE
9054,45272,TRUE
9054,45273,TRUE
9054,45274,TRUE
9055,45275,TRUE
9055,45276,TRUE
9055,45277,TRUE
9055,45278,TRUE
9055,45279,TRUE
9056,45280,TRUE
9056,45281,TRUE
9056,45282,TRUE
9056,45283,TRUE
9056,45284,TRUE
9057,45285,TRUE
9057,45286,TRUE
9057,45287,TRUE
9057,45288,TRUE
9057,45289,TRUE
9058,45290,TRUE
9058,45291,TRUE
9058,45292,TRUE
9058,45293,TRUE
9058,45294,TRUE
9059,45295,TRUE
9059,45296,TRUE
9059,45297,TRUE
9059,45298,TRUE
9059,45299,TRUE
9060,45300,TRUE
9060,45301,TRUE
9060,45302,TRUE
9060,45303,TRUE
9060,45304,TRUE
9061,45305,TRUE
9061,45306,TRUE
9061,45307,TRUE
9061,45308,TRUE
9061,45309,TRUE
9062,45310,TRUE
9062,45311,TRUE
9062,45312,TRUE
9062,45313,TRUE
9062,45314,TRUE
9063,45315,TRUE
9063,45316,TRUE
9063,45317,TRUE
9063,45318,TRUE
9063,45319,TRUE
9064,45320,TRUE
9064,45321,TRUE
9064,45322,TRUE
9064,45323,TRUE
9064,45324,TRUE
9065,45325,TRUE
9065,45326,TRUE
9065,45327,TRUE
9065,45328,TRUE
9065,45329,TRUE
9066,45330,TRUE
9066,45331,TRUE
9066,45332,TRUE
9066,45333,TRUE
9066,45334,TRUE
9067,45335,TRUE
9067,45336,TRUE
9067,45337,TRUE
9067,45338,TRUE
9067,45339,TRUE
9068,45340,TRUE
9068,45341,TRUE
9068,45342,TRUE
9068,45343,TRUE
9068,45344,TRUE
9069,45345,TRUE
9069,45346,TRUE
9069,45347,TRUE
9069,45348,TRUE
9069,45349,TRUE
9070,45350,TRUE
9070,45351,TRUE
9070,45352,TRUE
9070,45353,TRUE
9070,45354,TRUE
9071,45355,TRUE
9071,45356,TRUE
9071,45357,TRUE
9071,45358,TRUE
9071,45359,TRUE
9072,45360,TRUE
9072,45361,TRUE
9072,45362,TRUE
9072,45363,TRUE
9072,45364,TRUE
9073,45365,TRUE
9073,45366,TRUE
9073,45367,TRUE
9073,45368,TRUE
9073,45369,TRUE
9074,45370,TRUE
9074,45371,TRUE
9074,45372,TRUE
9074,45373,TRUE
9074,45374,TRUE
9075,45375,TRUE
9075,45376,TRUE
9075,45377,TRUE
9075,45378,TRUE
9075,45379,TRUE
9076,45380,TRUE
9076,45381,TRUE
9076,45382,TRUE
9076,45383,TRUE
9076,45384,TRUE
9077,45385,TRUE
9077,45386,TRUE
9077,45387,TRUE
9077,45388,TRUE
9077,45389,TRUE
9078,45390,TRUE
9078,45391,TRUE
9078,45392,TRUE
9078,45393,TRUE
9078,45394,TRUE
9079,45395,TRUE
9079,45396,TRUE
9079,45397,TRUE
9079,45398,TRUE
9079,45399,TRUE
9080,45400,TRUE
9080,45401,TRUE
9080,45402,TRUE
9080,45403,TRUE
9080,45404,TRUE
9081,45405,TRUE
9081,45406,TRUE
9081,45407,TRUE
9081,45408,TRUE
9081,45409,TRUE
9082,45410,TRUE
9082,45411,TRUE
9082,45412,TRUE
9082,45413,TRUE
9082,45414,TRUE
9083,45415,TRUE
9083,45416,TRUE
9083,45417,TRUE
9083,45418,TRUE
9083,45419,TRUE
9084,45420,TRUE
9084,45421,TRUE
9084,45422,TRUE
9084,45423,TRUE
9084,45424,TRUE
9085,45425,TRUE
9085,45426,TRUE
9085,45427,TRUE
9085,45428,TRUE
9085,45429,TRUE
9086,45430,TRUE
9086,45431,TRUE
9086,45432,TRUE
9086,45433,TRUE
9086,45434,TRUE
9087,45435,TRUE
9087,45436,TRUE
9087,45437,TRUE
9087,45438,TRUE
