pk_objects00.frame,pk_objects00.object_id,color01.color
110740,2,white
110741,1,grayish_blue
110741,2,white
110742,1,grayish_blue
110742,2,white
110743,1,grayish_blue
110743,2,white
110744,1,grayish_blue
110744,2,white
110745,1,grayish_blue
110745,2,white
110746,1,grayish_blue
110746,2,white
110747,1,grayish_blue
110747,2,white
110748,1,grayish_blue
110748,2,white
110749,1,grayish_blue
110749,2,white
110750,1,grayish_blue
110750,2,white
110751,1,grayish_blue
110751,2,white
110752,1,grayish_blue
110752,2,white
110753,1,grayish_blue
110753,2,white
110754,1,grayish_blue
110754,2,white
110755,1,grayish_blue
110755,2,white
110756,1,grayish_blue
110756,2,white
110757,1,grayish_blue
110757,2,white
110758,1,grayish_blue
110758,2,white
110759,1,grayish_blue
110759,2,white
110760,1,grayish_blue
110760,2,white
110761,1,grayish_blue
110761,2,white
110762,1,grayish_blue
110762,2,white
110763,1,grayish_blue
110763,2,white
110764,1,grayish_blue
110764,2,white
110765,1,grayish_blue
110765,2,white
110766,1,grayish_blue
110766,2,white
110767,1,grayish_blue
110767,2,white
110768,1,grayish_blue
110768,2,white
110769,1,grayish_blue
110769,2,white
110770,1,grayish_blue
110770,2,white
110771,1,grayish_blue
110771,2,white
110772,1,grayish_blue
110772,2,white
110773,1,grayish_blue
110773,2,white
110774,1,grayish_blue
110774,2,white
110775,1,grayish_blue
110775,2,white
110776,1,grayish_blue
110776,2,white
110777,1,grayish_blue
110777,2,white
110778,1,grayish_blue
110778,2,white
110779,1,grayish_blue
110779,2,white
110780,1,grayish_blue
110780,2,white
110781,1,grayish_blue
110781,2,white
110782,1,grayish_blue
110782,2,white
110783,1,grayish_blue
110783,2,white
110784,1,grayish_blue
110784,2,white
110785,1,grayish_blue
110785,2,white
110786,1,grayish_blue
110786,2,white
110787,1,grayish_blue
110787,2,white
110788,1,grayish_blue
110788,2,white
110789,1,grayish_blue
110789,2,white
110790,1,grayish_blue
110790,2,white
110791,1,grayish_blue
110791,2,white
110792,1,grayish_blue
110792,2,white
110793,1,grayish_blue
110793,2,white
110794,1,grayish_blue
110794,2,white
110795,1,grayish_blue
110795,2,white
110796,1,grayish_blue
110796,2,white
110797,1,grayish_blue
110797,2,white
110798,1,grayish_blue
110798,2,white
110799,1,grayish_blue
110799,2,white
110800,1,grayish_blue
110800,2,white
110801,1,grayish_blue
110801,2,white
110802,1,grayish_blue
110802,2,white
110803,1,grayish_blue
110803,2,white
110804,1,grayish_blue
110804,2,white
110805,1,grayish_blue
110805,2,white
110806,1,grayish_blue
110806,2,white
110807,1,grayish_blue
110807,2,white
110808,1,grayish_blue
110808,2,white
110809,1,grayish_blue
110809,2,white
110810,1,grayish_blue
110810,2,white
110811,1,white
110812,1,white
110813,1,white
110814,1,white
110815,1,white
110816,1,white
110817,1,grayish_blue
110817,2,white
110818,1,grayish_blue
110818,2,white
110819,1,grayish_blue
110819,2,white
110820,1,white
110821,1,white
110822,1,white
110823,1,white
110824,1,white
110825,1,white
110826,1,white
110827,1,white
110828,1,white
110829,1,white
110830,1,white
110831,1,white
110832,1,white
110833,1,white
110834,1,white
110836,1,white
110837,1,white
110838,1,white
110839,1,white
111402,1,grayish_blue
111403,1,grayish_blue
111404,1,grayish_blue
111405,1,grayish_blue
111406,1,grayish_blue
111407,1,grayish_blue
111408,1,grayish_blue
111409,1,grayish_blue
111410,1,grayish_blue
111411,1,grayish_blue
111412,1,grayish_blue
111413,1,grayish_blue
111414,1,grayish_blue
111415,1,grayish_blue
111416,1,grayish_blue
111417,1,grayish_blue
111418,1,grayish_blue
111419,1,grayish_blue
111420,1,grayish_blue
111421,1,grayish_blue
111422,1,grayish_blue
111423,1,grayish_blue
111424,1,grayish_blue
111425,1,grayish_blue
111426,1,grayish_blue
111427,1,white
111428,1,white
111429,1,white
111430,1,white
111431,1,white
111432,1,white
111433,1,white
111434,1,white
111434,2,grayish_blue
111435,1,white
111435,2,grayish_blue
111436,1,white
111436,2,grayish_blue
111437,1,white
111437,2,grayish_blue
111438,1,white
111438,2,grayish_blue
111439,1,white
111439,2,grayish_blue
111440,1,grayish_blue
111440,2,white
111441,1,grayish_blue
111441,2,white
111442,1,white
111442,2,white
111443,1,white
111443,2,white
111444,1,white
111444,2,white
111445,1,white
111445,2,white
111446,1,white
111446,2,white
111447,1,white
111447,2,white
111448,1,white
111448,2,white
111449,1,white
111449,2,white
111450,1,white
111450,2,white
111451,1,white
111451,2,white
111452,1,white
111452,2,white
111453,1,white
111453,2,white
111454,1,white
111454,2,white
111455,1,white
111455,2,white
111456,1,white
111456,2,white
111457,1,white
111457,2,white
111458,1,white
111458,2,white
111459,1,white
111459,2,white
111460,1,white
111460,2,white
111461,1,white
111461,2,white
111462,1,white
111462,2,white
111463,1,white
111463,2,white
111464,1,white
111464,2,white
111465,1,white
111465,2,white
111466,1,white
111466,2,white
111467,1,white
111467,2,white
111468,1,white
111468,2,white
111469,1,white
111469,2,white
111470,1,white
111470,2,white
111471,1,white
111471,2,white
111472,1,white
111472,2,white
111473,1,white
111473,2,white
111474,1,white
111474,2,white
111475,1,white
111475,2,white
111476,1,white
111476,2,white
111477,1,white
111477,2,white
111478,1,white
111478,2,white
111479,1,white
111479,2,white
111480,1,white
111480,2,white
111481,1,white
111481,2,white
111482,1,white
111482,2,white
111483,1,white
111483,2,white
111484,1,white
111484,2,white
111485,1,white
111485,2,white
111486,1,white
111486,2,white
111487,1,white
111487,2,white
111488,1,white
111488,2,white
111489,1,white
111489,2,white
111490,1,white
111490,2,white
111491,1,white
111491,2,white
111492,1,white
111492,2,white
111493,1,white
111493,2,white
111494,1,white
111494,2,white
111495,1,white
111495,2,white
111496,1,white
111496,2,white
111497,1,white
111497,2,white
111498,1,white
111498,2,white
111499,1,white
111499,2,white
111500,1,white
111500,2,white
111501,1,white
111501,2,white
111502,1,white
111502,2,white
111503,1,white
111503,2,white
111504,1,white
111504,2,white
111505,1,white
111505,2,white
111506,1,white
111506,2,white
111507,1,grayish_blue
111507,2,white
111508,1,grayish_blue
111508,2,white
111509,1,grayish_blue
111509,2,white
111510,1,grayish_blue
111510,2,white
111511,1,grayish_blue
111511,2,white
111512,1,grayish_blue
111512,2,white
111513,1,grayish_blue
111513,2,white
111514,1,grayish_blue
111514,2,white
111515,1,grayish_blue
111515,2,white
111516,1,grayish_blue
111516,2,white
111517,1,white
111517,2,white
111518,1,grayish_blue
111518,2,white
111519,1,grayish_blue
111519,2,white
111520,1,grayish_blue
111520,2,white
111521,1,grayish_blue
111521,2,white
111522,1,grayish_blue
111522,2,white
111523,1,grayish_blue
111523,2,white
111524,1,grayish_blue
111524,2,white
111525,1,grayish_blue
111525,2,white
111526,1,grayish_blue
111526,2,white
111527,1,grayish_blue
111527,2,white
111528,1,grayish_blue
111528,2,white
111529,1,grayish_blue
111529,2,white
111530,1,grayish_blue
111530,2,white
111531,1,grayish_blue
111531,2,white
111532,1,grayish_blue
111532,2,white
111533,1,grayish_blue
111533,2,white
111534,1,grayish_blue
111534,2,white
111535,1,grayish_blue
111535,2,white
111536,1,grayish_blue
111536,2,white
111537,1,grayish_blue
111537,2,white
111538,1,grayish_blue
111538,2,white
111539,1,grayish_blue
111539,2,white
111540,1,grayish_blue
111540,2,white
111541,1,grayish_blue
111541,2,white
111542,1,grayish_blue
111542,2,white
111543,1,grayish_blue
111543,2,white
111544,1,grayish_blue
111544,2,white
111545,1,grayish_blue
111545,2,white
111546,1,grayish_blue
111546,2,white
111547,1,grayish_blue
111547,2,white
111548,1,grayish_blue
111548,2,white
111549,1,grayish_blue
111549,2,white
111550,1,grayish_blue
111550,2,white
111551,1,grayish_blue
111551,2,white
111552,1,grayish_blue
111553,1,grayish_blue
111554,1,grayish_blue
111555,1,grayish_blue
111556,1,grayish_blue
111557,1,grayish_blue
111558,1,grayish_blue
111559,1,grayish_blue
111560,1,grayish_blue
111561,1,grayish_blue
111562,1,grayish_blue
111563,1,grayish_blue
111564,1,grayish_blue
111565,1,grayish_blue
111566,1,grayish_blue
111567,1,grayish_blue
111568,1,grayish_blue
111569,1,grayish_blue
111570,1,grayish_blue
111571,1,grayish_blue
111572,1,grayish_blue
111573,1,grayish_blue
111574,1,grayish_blue
111577,1,grayish_blue
111835,1,grayish_blue
111836,1,grayish_blue
111837,1,grayish_blue
111838,1,grayish_blue
111839,1,grayish_blue
111840,1,grayish_blue
111841,1,grayish_blue
111842,1,grayish_blue
111843,1,grayish_blue
111844,1,grayish_blue
111845,1,grayish_blue
111846,1,grayish_blue
111847,1,grayish_blue
111848,1,grayish_blue
111849,1,grayish_blue
111850,1,grayish_blue
111851,1,grayish_blue
111852,1,grayish_blue
111853,1,grayish_blue
111854,1,grayish_blue
111855,1,grayish_blue
111856,1,grayish_blue
111857,1,grayish_blue
111858,1,grayish_blue
111859,1,grayish_blue
111860,1,grayish_blue
111861,1,grayish_blue
111862,1,white
111863,1,white
111864,1,grayish_blue
111865,1,white
111866,1,white
111867,1,white
111868,1,white
111869,1,white
111870,1,white
111871,1,white
111872,1,white
111873,1,white
111874,1,white
111875,1,white
111876,1,white
111877,1,white
111878,1,white
111879,1,white
111880,1,white
111881,1,white
111882,1,white
111883,1,white
111884,1,white
111885,1,white
111886,1,white
111887,1,white
111888,1,white
111889,1,white
111890,1,white
111891,1,white
111892,1,white
111893,1,white
111894,1,white
111895,1,white
111896,1,white
111897,1,white
111898,1,white
111899,1,white
111900,1,white
111901,1,white
111902,1,white
111903,1,white
111904,1,white
111905,1,white
111906,1,white
111907,1,white
111908,1,white
111909,1,white
111910,1,white
111911,1,white
111912,1,white
111913,1,white
111914,1,white
112107,1,grayish_blue
112109,1,grayish_blue
112110,1,grayish_blue
112111,1,grayish_blue
112112,1,grayish_blue
112113,1,grayish_blue
112114,1,grayish_blue
112115,1,grayish_blue
112116,1,grayish_blue
112117,1,grayish_blue
112118,1,grayish_blue
112119,1,grayish_blue
112120,1,grayish_blue
112121,1,grayish_blue
112122,1,grayish_blue
112123,1,grayish_blue
112124,1,grayish_blue
112125,1,grayish_blue
112126,1,grayish_blue
112127,1,grayish_blue
112128,1,grayish_blue
112129,1,grayish_blue
112130,1,grayish_blue
112131,1,grayish_blue
112132,1,grayish_blue
112133,1,grayish_blue
112134,1,white
112135,1,white
112136,1,white
112137,1,white
112138,1,white
112139,1,white
112140,1,white
112141,1,white
112142,1,white
112143,1,white
112144,1,white
112145,1,white
112146,1,white
112147,1,white
112148,1,white
112149,1,white
112150,1,white
112151,1,white
112152,1,white
112153,1,white
112154,1,white
112155,1,white
112156,1,white
112157,1,white
112158,1,white
112159,1,white
112160,1,white
112161,1,white
112162,1,white
112163,1,white
112164,1,white
112165,1,white
112166,1,white
112167,1,white
112168,1,white
112169,1,white
112170,1,white
112171,1,white
112172,1,white
112173,1,white
112174,1,white
112175,1,white
112176,1,white
112177,1,white
112178,1,white
112179,1,white
112180,1,white
112181,1,white
112182,1,white
112183,1,white
112184,1,white
112185,1,white
112186,1,white
112187,1,white
112188,1,white
112189,1,white
112190,1,white
112191,1,white
112192,1,white
112193,1,white
112194,1,white
112195,1,white
112196,1,white
112197,1,white
112198,1,white
112199,1,white
112200,1,white
112201,1,white
112414,1,grayish_blue
112415,1,grayish_blue
112416,1,grayish_blue
112417,1,grayish_blue
112418,1,grayish_blue
112419,1,grayish_blue
112420,1,grayish_blue
112421,1,grayish_blue
112422,1,grayish_blue
112423,1,grayish_blue
112424,1,grayish_blue
112425,1,grayish_blue
112426,1,grayish_blue
112427,1,grayish_blue
112428,1,grayish_blue
112429,1,grayish_blue
112430,1,grayish_blue
112431,1,grayish_blue
112432,1,grayish_blue
112433,1,grayish_blue
112434,1,grayish_blue
112435,1,grayish_blue
112436,1,grayish_blue
112437,1,grayish_blue
112438,1,grayish_blue
112439,1,grayish_blue
112440,1,grayish_blue
112441,1,grayish_blue
112442,1,grayish_blue
112443,1,grayish_blue
112444,1,grayish_blue
112445,1,grayish_blue
112446,1,grayish_blue
112447,1,grayish_blue
112448,1,grayish_blue
112449,1,grayish_blue
112450,1,grayish_blue
112451,1,grayish_blue
112452,1,grayish_blue
112453,1,grayish_blue
112454,1,grayish_blue
112455,1,grayish_blue
112456,1,grayish_blue
112457,1,grayish_blue
112458,1,grayish_blue
112459,1,grayish_blue
112460,1,grayish_blue
112461,1,grayish_blue
112462,1,grayish_blue
112463,1,grayish_blue
112464,1,grayish_blue
112465,1,grayish_blue
112466,1,grayish_blue
112467,1,grayish_blue
112468,1,grayish_blue
112469,1,grayish_blue
112469,2,grayish_blue
112470,1,grayish_blue
112470,2,grayish_blue
112471,1,white
112471,2,grayish_blue
112472,1,white
112472,2,grayish_blue
112473,1,grayish_blue
112474,1,grayish_blue
112475,1,white
112475,2,grayish_blue
112476,1,white
112476,2,grayish_blue
112477,1,white
112477,2,grayish_blue
112478,1,white
112478,2,grayish_blue
112479,1,white
112479,2,grayish_blue
112480,1,white
112480,2,grayish_blue
112481,1,white
112481,2,grayish_blue
112482,1,white
112482,2,grayish_blue
112483,1,white
112483,2,grayish_blue
112484,1,white
112484,2,grayish_blue
112485,1,white
112485,2,grayish_blue
112486,1,white
112486,2,grayish_blue
112487,1,white
112487,2,grayish_blue
112488,1,white
112488,2,grayish_blue
112489,1,white
112489,2,white
112490,1,white
112490,2,white
112491,1,white
112491,2,grayish_blue
112492,1,white
112492,2,grayish_blue
112493,1,white
112493,2,grayish_blue
112494,1,white
112494,2,grayish_blue
112495,1,white
112495,2,grayish_blue
112496,1,white
112496,2,grayish_blue
112497,1,white
112497,2,grayish_blue
112498,1,white
112498,2,grayish_blue
112499,1,white
112499,2,grayish_blue
112500,1,white
112500,2,grayish_blue
112501,1,white
112501,2,grayish_blue
112502,1,white
112502,2,grayish_blue
112503,1,white
112503,2,white
112504,1,white
112504,2,grayish_blue
112505,1,white
112505,2,grayish_blue
112506,1,white
112506,2,white
112507,1,white
112507,2,grayish_blue
112508,1,white
112508,2,grayish_blue
112509,1,white
112509,2,grayish_blue
112510,1,white
112510,2,white
112511,1,white
112511,2,grayish_blue
112512,1,white
112512,2,grayish_blue
112513,1,white
112513,2,grayish_blue
112514,1,white
112514,2,grayish_blue
112515,1,white
112515,2,white
112516,1,white
112516,2,grayish_blue
112517,1,white
112517,2,grayish_blue
112518,1,white
112518,2,grayish_blue
112519,1,white
112519,2,grayish_blue
112520,1,white
112520,2,grayish_blue
112521,1,white
112521,2,grayish_blue
112522,1,white
112522,2,white
112523,1,white
112523,2,white
112524,1,white
112524,2,white
112525,1,white
112525,2,white
112526,1,white
112526,2,white
112527,1,white
112527,2,white
112528,1,white
112528,2,white
112529,1,white
112529,2,white
112530,1,white
112530,2,white
112531,1,white
112531,2,white
112532,1,white
112532,2,white
112533,1,white
112533,2,white
112534,1,white
112534,2,white
112535,1,white
112535,2,white
112536,1,white
112536,2,white
112537,1,white
112537,2,white
112538,1,white
112538,2,white
112539,1,white
112539,2,white
112540,1,white
112540,2,white
112541,1,white
112541,2,grayish_blue
112542,1,white
112542,2,grayish_blue
112543,1,white
112543,2,grayish_blue
112544,1,white
112544,2,grayish_blue
112545,1,white
112545,2,grayish_blue
112546,1,white
112546,2,grayish_blue
112547,1,white
112547,2,grayish_blue
112548,1,white
112548,2,grayish_blue
112549,1,white
112549,2,grayish_blue
112550,1,white
112550,2,grayish_blue
112551,1,white
112551,2,grayish_blue
112552,1,white
112552,2,grayish_blue
112553,1,white
112553,2,grayish_blue
112554,1,white
112554,2,grayish_blue
112555,1,white
112555,2,grayish_blue
112556,1,white
112556,2,grayish_blue
112557,1,white
112557,2,grayish_blue
112558,1,white
112558,2,grayish_blue
112559,1,white
112559,2,grayish_blue
112560,1,white
112560,2,grayish_blue
112561,1,white
112561,2,grayish_blue
112562,1,white
112562,2,grayish_blue
112563,1,white
112563,2,grayish_blue
112564,1,white
112564,2,grayish_blue
112565,1,white
112565,2,grayish_blue
112566,1,white
112566,2,grayish_blue
112567,1,white
112567,2,grayish_blue
112568,1,white
112568,2,grayish_blue
112569,1,white
112569,2,black
112570,1,white
112570,2,black
112571,1,white
112571,2,black
112572,1,white
112572,2,black
112573,1,white
112573,2,grayish_blue
112574,1,white
112574,2,grayish_blue
112575,1,white
112575,2,grayish_blue
112576,1,white
112576,2,grayish_blue
112577,1,white
112577,2,grayish_blue
112578,1,white
112578,2,grayish_blue
112579,1,white
112579,2,grayish_blue
112580,1,white
112580,2,grayish_blue
112581,1,white
112581,2,grayish_blue
112582,1,white
112582,2,grayish_blue
112583,1,white
112583,2,grayish_blue
112584,1,white
112584,2,grayish_blue
112585,1,white
112585,2,grayish_blue
112586,1,grayish_blue
112587,1,grayish_blue
112588,1,grayish_blue
112589,1,grayish_blue
112590,1,grayish_blue
112591,1,grayish_blue
112592,1,grayish_blue
112593,1,grayish_blue
112594,1,grayish_blue
112595,1,grayish_blue
112596,1,grayish_blue
112597,1,grayish_blue
112598,1,grayish_blue
112599,1,grayish_blue
112600,1,grayish_blue
112601,1,grayish_blue
112602,1,grayish_blue
112603,1,grayish_blue
112604,1,grayish_blue
112979,1,grayish_blue
112980,1,grayish_blue
112981,1,grayish_blue
112983,1,grayish_blue
112984,1,grayish_blue
112985,1,grayish_blue
112986,1,grayish_blue
112987,1,grayish_blue
112988,1,grayish_blue
112989,1,grayish_blue
112990,1,white
112991,1,white
112992,1,white
112993,1,white
112994,1,white
112995,1,white
112996,1,white
112997,1,white
112998,1,white
112999,1,white
113000,1,white
113001,1,white
113002,1,white
113003,1,white
113004,1,white
113005,1,white
113006,1,white
113007,1,white
113008,1,white
113009,1,white
113010,1,white
113011,1,white
113012,1,white
113013,1,white
113014,1,white
113015,1,white
113016,1,white
113017,1,white
113018,1,white
113019,1,white
113020,1,white
113021,1,white
113022,1,white
113023,1,white
113024,1,white
113025,1,white
113026,1,white
113027,1,white
113028,1,white
113029,1,white
113030,1,white
113031,1,white
113032,1,white
113033,1,white
113034,1,white
113035,1,white
113036,1,white
113037,1,white
113038,1,white
113039,1,white
113040,1,white
113041,1,white
113042,1,white
113043,1,white
113044,1,white
113045,1,white
113046,1,white
113047,1,white
113048,1,white
113519,1,white
113520,1,white
113521,1,white
113522,1,white
113523,1,white
113524,1,white
113525,1,white
113526,1,white
113527,1,white
113528,1,white
113529,1,white
113530,1,white
113531,1,white
113532,1,white
113533,1,white
113534,1,white
113535,1,white
113536,1,white
113537,1,white
113538,1,white
113539,1,white
113540,1,white
113541,1,white
113542,1,white
113543,1,white
113544,1,white
113545,1,white
113546,1,white
113547,1,white
113548,1,white
113549,1,white
113550,1,white
113551,1,white
113552,1,white
113553,1,white
113554,1,white
113555,1,white
113556,1,white
113557,1,white
113558,1,white
113559,1,white
113560,1,white
113561,1,white
113562,1,white
113563,1,white
113564,1,white
113565,1,white
113566,1,white
113567,1,white
113568,1,white
113569,1,white
113570,1,white
113571,1,white
113572,1,white
113573,1,white
113574,1,white
113575,1,white
113576,1,white
113577,1,white
113578,1,white
113579,1,white
113580,1,white
113581,1,white
113582,1,white
113583,1,white
113584,1,white
113585,1,white
113586,1,white
113587,1,white
113588,1,white
113589,1,white
113590,1,white
113591,1,white
113592,1,white
113593,1,white
113594,1,white
113595,1,white
113596,1,white
113597,1,white
113598,1,white
113599,1,white
113600,1,white
113601,1,white
113602,1,white
113603,1,white
113604,1,white
114566,1,grayish_blue
114567,1,grayish_blue
114568,1,grayish_blue
114569,1,grayish_blue
114570,1,grayish_blue
114571,1,grayish_blue
114572,1,grayish_blue
114573,1,grayish_blue
114574,1,grayish_blue
114575,1,grayish_blue
114576,1,grayish_blue
114577,1,grayish_blue
114578,1,grayish_blue
114579,1,grayish_blue
114580,1,grayish_blue
114581,1,grayish_blue
114582,1,grayish_blue
114583,1,grayish_blue
114584,1,grayish_blue
114585,1,grayish_blue
114586,1,grayish_blue
114587,1,grayish_blue
114588,1,grayish_blue
114589,1,grayish_blue
114590,1,grayish_blue
114591,1,grayish_blue
114592,1,grayish_blue
114593,1,grayish_blue
114594,1,grayish_blue
114595,1,grayish_blue
114596,1,grayish_blue
114597,1,grayish_blue
114598,1,grayish_blue
114599,1,grayish_blue
114600,1,grayish_blue
114601,1,grayish_blue
114602,1,grayish_blue
114603,1,grayish_blue
114604,1,grayish_blue
114605,1,grayish_blue
114606,1,grayish_blue
114607,1,grayish_blue
114608,1,grayish_blue
114609,1,grayish_blue
114610,1,white
114611,1,grayish_blue
114612,1,white
114613,1,white
114614,1,white
114615,1,white
114616,1,white
114617,1,white
114618,1,white
114619,1,white
114620,1,white
114621,1,white
114622,1,grayish_blue
114623,1,grayish_blue
114624,1,white
114625,1,grayish_blue
114626,1,grayish_blue
114627,1,white
114628,1,white
114629,1,white
114630,1,grayish_blue
114631,1,grayish_blue
114632,1,grayish_blue
114633,1,grayish_blue
114634,1,grayish_blue
114635,1,grayish_blue
114636,1,grayish_blue
114637,1,grayish_blue
114638,1,grayish_blue
114639,1,grayish_blue
114640,1,grayish_blue
114641,1,grayish_blue
114642,1,grayish_blue
114643,1,grayish_blue
114644,1,grayish_blue
114645,1,grayish_blue
114646,1,grayish_blue
114647,1,grayish_blue
114648,1,grayish_blue
114649,1,grayish_blue
114650,1,grayish_blue
114651,1,grayish_blue
114652,1,grayish_blue
114653,1,grayish_blue
114654,1,grayish_blue
114655,1,grayish_blue
114656,1,grayish_blue
114657,1,grayish_blue
114658,1,grayish_blue
114659,1,grayish_blue
114660,1,grayish_blue
114661,1,grayish_blue
114662,1,grayish_blue
114663,1,grayish_blue
114664,1,grayish_blue
114665,1,grayish_blue
114666,1,grayish_blue
114667,1,grayish_blue
114668,1,grayish_blue
114669,1,grayish_blue
114670,1,grayish_blue
114671,1,grayish_blue
114672,1,grayish_blue
114673,1,grayish_blue
114675,1,grayish_blue
114956,1,grayish_blue
114958,1,white
114961,1,grayish_blue
114962,1,grayish_blue
114963,1,grayish_blue
114964,1,grayish_blue
114965,1,grayish_blue
114966,1,white
114967,1,white
114968,1,white
114969,1,grayish_blue
114970,1,grayish_blue
114971,1,white
114972,1,white
114973,1,white
114974,1,white
114975,1,white
114976,1,white
114977,1,white
114978,1,white
114979,1,white
114980,1,white
114981,1,white
114982,1,white
114983,1,white
114984,1,white
114985,1,white
114986,1,white
114987,1,white
114988,1,white
114989,1,white
114990,1,white
114991,1,white
114992,1,white
114993,1,white
114994,1,white
114995,1,white
114996,1,white
114997,1,white
114998,1,white
114999,1,white
115000,1,white
115001,1,white
115002,1,white
115003,1,white
115004,1,white
115005,1,white
115006,1,white
115007,1,white
115008,1,white
115009,1,white
115010,1,white
115011,1,white
115012,1,white
115013,1,white
115014,1,white
115015,1,white
115016,1,white
115017,1,white
115018,1,white
115019,1,white
115020,1,white
115021,1,white
115022,1,white
115023,1,white
115024,1,white
115025,1,white
115026,1,white
115027,1,white
115028,1,white
115029,1,white
115030,1,white
115031,1,white
115032,1,white
116791,1,white
116792,1,white
116793,1,white
116794,1,white
116795,1,white
116796,1,white
116797,1,white
116798,1,white
116799,1,white
116800,1,white
116801,1,white
116802,1,white
116803,1,white
116804,1,white
116805,1,white
116806,1,white
116807,1,white
116808,1,white
116809,1,white
116810,1,white
116811,1,white
116812,1,white
116813,1,white
116814,1,white
116815,1,white
116816,1,white
116817,1,white
116818,1,white
116819,1,white
116820,1,white
116821,1,white
116822,1,white
116823,1,white
116824,1,white
116825,1,white
116826,1,white
116827,1,white
116828,1,white
116829,1,white
116830,1,white
116831,1,white
116832,1,white
116833,1,white
116834,1,white
116835,1,white
116836,1,white
116837,1,white
116838,1,white
116839,1,white
116840,1,white
116841,1,white
116842,1,white
116843,1,white
116844,1,white
116845,1,white
116846,1,white
116847,1,white
116848,1,white
116849,1,white
116850,1,white
116851,1,white
116852,1,white
116853,1,white
116854,1,white
116855,1,white
116856,1,white
116857,1,white
116858,1,white
116859,1,white
116860,1,white
119273,1,white
119274,1,white
119275,1,white
119276,1,white
119277,1,white
119278,1,white
119279,1,white
119280,1,white
119281,1,white
119282,1,white
119283,1,white
119284,1,white
119285,1,white
119286,1,white
119287,1,white
119287,2,red
119288,1,white
119288,2,red
119289,1,white
119289,2,red
119290,1,white
119290,2,red
119291,1,white
119291,2,red
119292,1,white
119292,2,red
119293,1,white
119293,2,red
119294,1,white
119294,2,red
119295,1,white
119295,2,red
119296,1,white
119296,2,red
119297,1,white
119297,2,red
119298,1,white
119298,2,red
119299,1,white
119299,2,red
119300,1,white
119300,2,red
119301,1,white
119301,2,red
119302,1,white
119302,2,red
119303,1,white
119303,2,red
119304,1,white
119304,2,red
119305,1,white
119305,2,red
119306,1,white
119306,2,red
119307,1,white
119307,2,red
119308,1,white
119308,2,red
119309,1,white
119309,2,red
119310,1,white
119310,2,red
119311,1,white
119311,2,red
119312,1,white
119312,2,red
119313,1,white
119313,2,red
119314,1,white
119314,2,red
119315,1,white
119315,2,red
119316,1,white
119316,2,red
119317,1,white
119317,2,red
119318,1,white
119318,2,red
119319,1,white
119319,2,red
119320,1,white
119320,2,red
119321,1,white
119321,2,red
119322,1,white
119322,2,red
119323,1,white
119323,2,red
119324,1,white
119324,2,red
119325,1,white
119325,2,red
119326,1,white
119326,2,red
119327,1,white
119327,2,red
119328,1,white
119328,2,red
119329,1,white
119329,2,red
119330,1,white
119330,2,red
119331,1,white
119331,2,red
119332,1,white
119332,2,red
119333,1,white
119333,2,red
119334,1,white
119334,2,red
119335,1,white
119335,2,red
119336,1,white
119336,2,red
119337,1,white
119337,2,red
119338,1,white
119338,2,red
119339,1,white
119339,2,red
119340,1,white
119340,2,red
119341,1,white
119341,2,red
119342,1,white
119342,2,red
119343,1,white
119343,2,red
119344,1,white
119344,2,red
119345,1,white
119345,2,red
119346,1,white
119346,2,red
119347,1,white
119347,2,red
119348,1,white
119348,2,red
119349,1,white
119349,2,red
119350,1,white
119350,2,red
119351,1,white
119351,2,red
119352,1,white
119352,2,red
119353,1,white
119353,2,red
119354,1,white
119354,2,red
119355,1,white
119355,2,red
119356,1,white
119356,2,red
119357,1,white
119357,2,red
119358,1,white
119358,2,red
119359,1,white
119359,2,red
119360,1,white
119360,2,red
119361,1,white
119361,2,red
119362,1,white
119362,2,red
119363,1,white
119363,2,red
119364,1,white
119364,2,red
119365,1,white
119365,2,red
119366,1,white
119366,2,red
119367,1,white
119367,2,red
119368,1,white
119368,2,red
119369,1,white
119369,2,red
119370,1,white
119370,2,red
119371,1,white
119371,2,red
119372,1,white
119372,2,red
119373,1,white
119373,2,red
119374,1,red
119375,1,red
119376,1,red
119377,1,red
119378,1,red
119379,1,red
119380,1,red
119381,1,red
119382,1,red
119383,1,red
119384,1,red
119385,1,red
119386,1,red
119387,1,red
119388,1,red
119389,1,red
119390,1,red
119391,1,red
119392,1,red
119393,1,red
119394,1,red
119395,1,red
119396,1,red
119397,1,red
119398,1,red
119399,1,red
119400,1,red
119401,1,red
119402,1,red
119403,1,red
119404,1,red
119405,1,red
119406,1,red
119407,1,red
119408,1,red
119409,1,red
119410,1,red
119411,1,red
119412,1,red
119413,1,red
119414,1,red
119415,1,red
119416,1,red
119417,1,red
119418,1,red
119419,1,red
119420,1,red
119421,1,red
119422,1,red
119423,1,red
119424,1,red
119425,1,red
119426,1,red
119427,1,red
119428,1,red
119429,1,red
119430,1,red
119431,1,red
119432,1,red
119433,1,red
119434,1,red
119435,1,red
119436,1,red
119437,1,red
119438,1,red
119439,1,red
119440,1,red
119441,1,red
119442,1,red
119443,1,red
119444,1,red
119445,1,red
119446,1,red
119447,1,red
119448,1,red
119449,1,red
119450,1,red
119451,1,red
119452,1,red
119453,1,red
119454,1,red
119455,1,red
119456,1,red
119457,1,red
119458,1,red
119459,1,red
119460,1,red
119461,1,red
119462,1,red
119463,1,red
119464,1,red
119465,1,red
119466,1,red
119467,1,red
119468,1,red
119469,1,red
